"source","report_date","state_name","age","cases_count"
"https://web.archive.org/web/20250321171636/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-21,"Texas","5_17",130
"https://web.archive.org/web/20250321171636/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-21,"Texas","18+",58
"https://web.archive.org/web/20250321171636/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-21,"Texas","Pending",19
"https://web.archive.org/web/20250325173922/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-25,"Texas","0_4",105
"https://web.archive.org/web/20250325173922/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-25,"Texas","5_17",140
"https://web.archive.org/web/20250325173922/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-25,"Texas","18+",63
"https://web.archive.org/web/20250325173922/https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025",2025-03-25,"Texas","Pending",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-measles-cases-jump-400",2025-03-28,"Texas","0_4",131
"https://www.fox4news.com/news/texas-measles-outbreak-2025-measles-cases-jump-400",2025-03-28,"Texas","5_17",164
"https://www.fox4news.com/news/texas-measles-outbreak-2025-measles-cases-jump-400",2025-03-28,"Texas","18+",80
"https://www.fox4news.com/news/texas-measles-outbreak-2025-measles-cases-jump-400",2025-03-28,"Texas","Pending",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-new-counties-total-422",2025-04-01,"Texas","0_4",141
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-new-counties-total-422",2025-04-01,"Texas","5_17",169
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-new-counties-total-422",2025-04-01,"Texas","18+",87
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-new-counties-total-422",2025-04-01,"Texas","Pending",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-reports-59-new-cases-total-cases-481",2025-04-04,"Texas","0_4",157
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-reports-59-new-cases-total-cases-481",2025-04-04,"Texas","5_17",180
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-reports-59-new-cases-total-cases-481",2025-04-04,"Texas","18+",119
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-reports-59-new-cases-total-cases-481",2025-04-04,"Texas","Pending",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-505-cases-reported",2025-04-08,"Texas","0_4",160
"https://www.fox4news.com/news/texas-measles-outbreak-2025-505-cases-reported",2025-04-08,"Texas","5_17",191
"https://www.fox4news.com/news/texas-measles-outbreak-2025-505-cases-reported",2025-04-08,"Texas","18+",130
"https://www.fox4news.com/news/texas-measles-outbreak-2025-505-cases-reported",2025-04-08,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-identifies-36-new-cases-total-541",2025-04-11,"Texas","0_4",171
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-identifies-36-new-cases-total-541",2025-04-11,"Texas","5_17",203
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-identifies-36-new-cases-total-541",2025-04-11,"Texas","18+",143
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-identifies-36-new-cases-total-541",2025-04-11,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","0_4",175
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","5_17",206
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","18+",156
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","0_4",182
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","5_17",219
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","18+",172
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","0_4",186
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","5_17",236
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","18+",178
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","0_4",191
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","5_17",243
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","18+",187
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Pending",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","0_4",200
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","5_17",245
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","18+",194
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Pending",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","0_4",201
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","5_17",247
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","18+",210
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Pending",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","0_4",207
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","5_17",255
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","18+",219
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Pending",21
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","0_4",210
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","5_17",257
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","18+",223
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Pending",19
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19",2025-05-13,"Texas","0_4",211
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19",2025-05-13,"Texas","5_17",273
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19",2025-05-13,"Texas","18+",229
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19",2025-05-13,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-may-16",2025-05-16,"Texas","0_4",211
"https://www.fox4news.com/news/texas-measles-outbreak-may-16",2025-05-16,"Texas","5_17",273
"https://www.fox4news.com/news/texas-measles-outbreak-may-16",2025-05-16,"Texas","18+",230
"https://www.fox4news.com/news/texas-measles-outbreak-may-16",2025-05-16,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-may-20",2025-05-20,"Texas","0_4",213
"https://www.fox4news.com/news/texas-measles-outbreak-may-20",2025-05-20,"Texas","5_17",272
"https://www.fox4news.com/news/texas-measles-outbreak-may-20",2025-05-20,"Texas","18+",233
"https://www.fox4news.com/news/texas-measles-outbreak-may-20",2025-05-20,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23",2025-05-23,"Texas","0_4",214
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23",2025-05-23,"Texas","5_17",273
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23",2025-05-23,"Texas","18+",237
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23",2025-05-23,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update",2025-05-27,"Texas","0_4",214
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update",2025-05-27,"Texas","5_17",273
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update",2025-05-27,"Texas","18+",238
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update",2025-05-27,"Texas","Pending",4
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county",2025-05-30,"Texas","0_4",215
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county",2025-05-30,"Texas","5_17",280
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county",2025-05-30,"Texas","18+",239
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county",2025-05-30,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update",2025-06-03,"Texas","0_4",218
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update",2025-06-03,"Texas","5_17",281
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update",2025-06-03,"Texas","18+",239
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update",2025-06-03,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-6-update",2025-06-06,"Texas","0_4",218
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-6-update",2025-06-06,"Texas","5_17",281
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-6-update",2025-06-06,"Texas","18+",239
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-6-update",2025-06-06,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-10-update",2025-06-10,"Texas","0_4",218
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-10-update",2025-06-10,"Texas","5_17",281
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-10-update",2025-06-10,"Texas","18+",241
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-10-update",2025-06-10,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-june-17-update",2025-06-17,"Texas","0_4",219
"https://www.fox4news.com/news/texas-measles-outbreak-june-17-update",2025-06-17,"Texas","5_17",283
"https://www.fox4news.com/news/texas-measles-outbreak-june-17-update",2025-06-17,"Texas","18+",243
"https://www.fox4news.com/news/texas-measles-outbreak-june-17-update",2025-06-17,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-june-24-2025",2025-06-24,"Texas","0_4",219
"https://www.fox4news.com/news/texas-measles-outbreak-june-24-2025",2025-06-24,"Texas","5_17",283
"https://www.fox4news.com/news/texas-measles-outbreak-june-24-2025",2025-06-24,"Texas","18+",243
"https://www.fox4news.com/news/texas-measles-outbreak-june-24-2025",2025-06-24,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-july-1-2025",2025-07-01,"Texas","0_4",221
"https://www.fox4news.com/news/texas-measles-outbreak-july-1-2025",2025-07-01,"Texas","5_17",284
"https://www.fox4news.com/news/texas-measles-outbreak-july-1-2025",2025-07-01,"Texas","18+",244
"https://www.fox4news.com/news/texas-measles-outbreak-july-1-2025",2025-07-01,"Texas","Pending",4
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025",2025-07-08,"Texas","0_4",221
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025",2025-07-08,"Texas","5_17",284
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025",2025-07-08,"Texas","18+",244
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025",2025-07-08,"Texas","Pending",4
